# timestamps,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz,FR_qw,FR_qx,FR_qy,FR_qz,FR_tx,FR_ty,FR_tz,FL_qw,FL_qx,FL_qy,FL_qz,FL_tx,FL_ty,FL_tz,RR_qw,RR_qx,RR_qy,RR_qz,RR_tx,RR_ty,RR_tz,RL_qw,RL_qx,RL_qy,RL_qz,RL_tx,RL_ty,RL_tz
4.384999999999999787e+00,9.999402004318331816e-01,2.343654497707485171e-03,-4.760269797983891771e-03,9.562566360083181796e-03,3.938789288330728500e+00,-2.820454081067835100e-02,2.507387799971004250e-01,8.956429216903128987e-01,-2.031256168344642843e-01,2.956422796144764914e-02,8.000357125147932180e-01,8.078823241321184123e-02,-5.926113308449193484e-01,-4.720096141721853017e-02,4.183579325131799642e+00,-1.153550482446822206e-01,1.999176126843842799e-02,6.914443745425037369e-01,-8.401911135912346063e-02,-7.108239071035565848e-01,9.785110592110586591e-02,4.162003752163364823e+00,6.913075291890077856e-02,1.014397472286887453e-01,7.720207699450536420e-01,-8.934692033443471237e-03,-6.352407536569818491e-01,1.932063521274036272e-02,3.777456331906257514e+00,-1.711225992137399843e-01,9.788073649650327890e-02,8.656376208704021913e-01,4.034857362185965968e-02,-4.988990268675345674e-01,-1.196924939744338674e-02,3.766050579329339953e+00,1.177225696571468500e-01,1.999161255441219559e-02
4.389999999999999680e+00,9.999437200779505153e-01,4.097790404416375848e-03,-3.999019095148589886e-03,8.931552874357930397e-03,3.943280515674717268e+00,-2.924744867658951239e-02,2.508556407940767397e-01,9.022321815244659371e-01,-2.128087490410895954e-01,1.733948289304083901e-02,8.029585671856143136e-01,8.306823151401143690e-02,-5.881664981727238173e-01,-4.916684577634846537e-02,4.183796463708898905e+00,-1.154742862896837724e-01,1.999177837494918453e-02,6.840388721611889711e-01,-8.055791727794946178e-02,-7.186447432553121351e-01,9.566073555955026397e-02,4.173474160629893071e+00,6.847264728678699452e-02,9.933241129606913689e-02,7.619210483823593005e-01,-9.912298904427786078e-03,-6.472931716611246555e-01,1.973859881647352030e-02,3.789611181370611259e+00,-1.722755085542578557e-01,9.548578887085062972e-02,8.704389269107188909e-01,4.157905113352871468e-02,-4.903456499490150833e-01,-1.297692573105788463e-02,3.766441332068880765e+00,1.176642702476478203e-01,1.999163393769936431e-02
4.395000000000000462e+00,9.999404054316074486e-01,6.092441794711259996e-03,-3.590380037262596007e-03,8.317265742938777240e-03,3.947810863085222000e+00,-3.033711085158079593e-02,2.509067692230393942e-01,9.103029935572014564e-01,-2.220896665585903318e-01,4.150135282590095530e-03,8.060610661945667443e-01,8.546077189731766943e-02,-5.834020176148081438e-01,-5.103038188142452330e-02,4.184027539016454966e+00,-1.155948739705832118e-01,1.999180297410778351e-02,6.785918075410700689e-01,-7.817513630248286438e-02,-7.242896924167169237e-01,9.384161263069423775e-02,4.184236742429441769e+00,6.748973917870050576e-02,9.730492802570468724e-02,7.541819254495875091e-01,-1.126142892145355276e-02,-6.562514144722697562e-01,2.041775078075823077e-02,3.800987721940704667e+00,-1.736554738591798430e-01,9.286073470726667611e-02,8.750927987998821100e-01,4.294217324692472387e-02,-4.818435827302849361e-01,-1.397587303402128035e-02,3.766827689508962074e+00,1.176011805703375962e-01,1.999165919387786011e-02
4.400000000000000355e+00,9.999290882636556743e-01,8.344171716227075097e-03,-3.533229632353730720e-03,7.727194248213323756e-03,3.952387016714495882e+00,-3.147188895607450770e-02,2.508883284873990593e-01,9.195249779377373534e-01,-2.310817349121848385e-01,-9.630817692249908288e-03,8.093413826467014127e-01,8.796919286546674155e-02,-5.783103051452244125e-01,-5.277441051268571409e-02,4.184272660687237355e+00,-1.157166379552786312e-01,1.999183375291695847e-02,6.744822285485455593e-01,-7.675564875770141127e-02,-7.284371593063206918e-01,9.252890736256415283e-02,4.194199193979081031e+00,6.622240077418094228e-02,9.558585427861114592e-02,7.483632168897882408e-01,-1.293388213634868653e-02,-6.628194972467769119e-01,2.134301686221357769e-02,3.811533380564778639e+00,-1.752448792075777251e-01,9.022944191152716675e-02,8.796101457385809841e-01,4.444734983945640427e-02,-4.733779751347756415e-01,-1.495718099445587923e-02,3.767210409149516437e+00,1.175330902307739206e-01,1.999168723040272572e-02
4.405000000000000249e+00,9.999080457465379101e-01,1.085831614423748981e-02,-3.821870482439088026e-03,7.168704755173399210e-03,3.957013930181009442e+00,-3.265060455710477871e-02,2.507982127260308114e-01,9.295617036997799731e-01,-2.398687482913030578e-01,-2.369164615394537404e-02,8.127972337869777686e-01,9.059728644753180238e-02,-5.728832260507152885e-01,-5.438380040330029197e-02,4.184531946302325167e+00,-1.158394775572911262e-01,1.999186920504753689e-02,6.711469001812525592e-01,-7.621097549598926379e-02,-7.316564880402454119e-01,9.182869431533834115e-02,4.203275940383595533e+00,6.470086193469187785e-02,9.436825638855703136e-02,7.440251873839461849e-01,-1.489632584775862044e-02,-6.676063511305033726e-01,2.250288747552345314e-02,3.821186282871121609e+00,-1.770272504762752386e-01,8.778570269186507236e-02,8.840021555214216953e-01,4.610454309698597264e-02,-4.649315586338927941e-01,-1.591244561836585580e-02,3.767590328190368432e+00,1.174597496699058830e-01,1.999171690023495568e-02
4.410000000000000142e+00,9.998769320666254234e-01,1.352348572239684549e-02,-4.395617100511155922e-03,6.626809583411809312e-03,3.961671352977489846e+00,-3.387877912331335034e-02,2.506526117107700236e-01,9.340581056457213371e-01,-2.503179482446974413e-01,-3.381309120354181186e-02,8.163949644707086950e-01,9.335308696156703612e-02,-5.671493592358648472e-01,-5.591124627446938250e-02,4.184803828627236655e+00,-1.159649314212756466e-01,1.999188606515345246e-02,6.689733173951677436e-01,-7.607996125008212318e-02,-7.337373472293451382e-01,9.119235379314241663e-02,4.211694139303426176e+00,6.302596474979635377e-02,9.323499426652538669e-02,7.412683155605291896e-01,-1.730296576054613303e-02,-6.705569982011131414e-01,2.398340854544152648e-02,3.830150345386630129e+00,-1.790744735987816749e-01,8.519460375765679216e-02,8.882911561895843189e-01,4.788951975238881636e-02,-4.564660317595315431e-01,-1.685756752806955722e-02,3.767969210669712687e+00,1.173817552005160109e-01,1.999173521714646407e-02
4.415000000000000036e+00,9.998391753285410521e-01,1.607421208639695995e-02,-5.127003476749919693e-03,6.079228527851649432e-03,3.966342096068090850e+00,-3.516047363318332286e-02,2.504643894538352011e-01,9.357638438460186281e-01,-2.609981146561909382e-01,-4.143393015307657995e-02,8.200960199281848162e-01,9.624128920528404740e-02,-5.611465162256292771e-01,-5.739964876107482572e-02,4.185086316899636394e+00,-1.160941738626476982e-01,1.999189349384221381e-02,6.679359128183355310e-01,-7.594619954703275833e-02,-7.348149104974411872e-01,9.022659504013655352e-02,4.219768024038445198e+00,6.131603923778881915e-02,9.193120611733807124e-02,7.397382705261671410e-01,-1.994802307937595248e-02,-6.721117803303232607e-01,2.559535573855558840e-02,3.838715709623411243e+00,-1.813108513568175151e-01,8.235562197230687775e-02,8.924937896580640295e-01,4.979262918837967788e-02,-4.479492722390420734e-01,-1.780390408894902063e-02,3.768348434241570732e+00,1.172992533839814500e-01,1.999173764799976050e-02
4.419999999999999929e+00,9.997975279790141112e-01,1.840917216395973957e-02,-5.943662922171862040e-03,5.538799360679027076e-03,3.971014859202196767e+00,-3.649424665991497091e-02,2.502441395542392422e-01,9.354889092474130141e-01,-2.711590842888102482e-01,-4.718746957753677806e-02,8.238801796394872312e-01,9.925601508955143870e-02,-5.548940200677863199e-01,-5.884147821698668124e-02,4.185378286954103189e+00,-1.162268695345617386e-01,1.999189277789495400e-02,6.676544370669300621e-01,-7.576778773977332904e-02,-7.352358118108505147e-01,8.902300846804182821e-02,4.227663159980457053e+00,5.958075162772509537e-02,9.046552220791306831e-02,7.390644144813497407e-01,-2.254309742748954876e-02,-6.727114569946193168e-01,2.710895855415633438e-02,3.847025642001176138e+00,-1.836184811495573388e-01,7.931157908509611776e-02,8.966172343667679900e-01,5.182258198372947239e-02,-4.393639852831849879e-01,-1.874149057853007755e-02,3.768728637378258473e+00,1.172120469390783015e-01,1.999173043045204823e-02
4.424999999999999822e+00,9.997538410238138162e-01,2.051464485025475404e-02,-6.803606579335111371e-03,5.011750423983588401e-03,3.975681489863442497e+00,-3.787697144470594801e-02,2.499988726416825235e-01,9.337671746610780588e-01,-2.806635584634688541e-01,-5.181829779282653287e-02,8.277276020808953527e-01,1.023907235354147988e-01,-5.484114972312603697e-01,-6.023276676255564371e-02,4.185678640894487934e+00,-1.163628089712331198e-01,1.999188494956537915e-02,6.679269806153149691e-01,-7.557073317944584812e-02,-7.351698787737117602e-01,8.768045504373182808e-02,4.235459116437082727e+00,5.780590538987964017e-02,8.884339758435753909e-02,7.390429589671928534e-01,-2.497991752339879384e-02,-6.725940370150655934e-01,2.843887995890358178e-02,3.855185740887486112e+00,-1.859488174675532624e-01,7.606820737664266030e-02,9.006644308150915101e-01,5.397728302866398181e-02,-4.307011060014396264e-01,-1.966197524429484644e-02,3.769110134160837955e+00,1.171203434728403520e-01,1.999171812841551987e-02
4.429999999999999716e+00,9.997092113008276826e-01,2.240998534172950266e-02,-7.684369860945193531e-03,4.498428292274477686e-03,3.980335936246576001e+00,-3.930536716744497533e-02,2.497329319056664498e-01,9.309487906394513512e-01,-2.895194764320545011e-01,-5.571361592222618536e-02,8.316198664031924093e-01,1.056402210988201806e-01,-5.417170795067187683e-01,-6.157229296071559110e-02,4.185986378415617715e+00,-1.165018284960838701e-01,1.999187132150027912e-02,6.686544156939324690e-01,-7.537893390973629537e-02,-7.346964539520124404e-01,8.625780686973215372e-02,4.243193280017555580e+00,5.598031170119140837e-02,8.706703591513639817e-02,7.395219040864031701e-01,-2.723482571052092752e-02,-6.719309741188403962e-01,2.956997911132917822e-02,3.863266313774750937e+00,-1.882858359629905609e-01,7.264812000245012003e-02,9.046346061270397199e-01,5.625023468139878774e-02,-4.219590676133578300e-01,-2.055932281299543973e-02,3.769492945346409218e+00,1.170244294468880952e-01,1.999170282027036560e-02
4.435000000000000497e+00,9.996641686176616082e-01,2.412542282958182738e-02,-8.574731812782189141e-03,3.998490914367575089e-03,3.984973444154142452e+00,-4.077621456584930998e-02,2.494494093422987557e-01,9.272519758426612801e-01,-2.977458824831555884e-01,-5.904996787497535093e-02,8.355412022268824401e-01,1.089996784480354031e-01,-5.348260718146775616e-01,-6.285731768666388830e-02,4.186300647784595874e+00,-1.166437801091221027e-01,1.999185280016494565e-02,6.697724576309338484e-01,-7.521232689776814750e-02,-7.338647779315382591e-01,8.479651285952871653e-02,4.250885947104793061e+00,5.409587535007975845e-02,8.514191426014316999e-02,7.403924878211021188e-01,-2.931171658252338871e-02,-6.708419050285988616e-01,3.051107514764678577e-02,3.871305962706022896e+00,-1.906245248253666535e-01,6.908089631923129692e-02,9.085246971821139272e-01,5.863524613392624013e-02,-4.131411658675652743e-01,-2.142800939310556332e-02,3.769876897141750671e+00,1.169245937516442263e-01,1.999168566061698682e-02
4.440000000000000391e+00,9.996188188465695568e-01,2.569458423164939359e-02,-9.469645188960254187e-03,3.511576419075944713e-03,3.989590106252014934e+00,-4.228638149702529381e-02,2.491508347247074484e-01,9.228237121822119304e-01,-3.053626417680910810e-01,-6.190557588981816795e-02,8.394777931506405277e-01,1.124644172666794950e-01,-5.277518442123017017e-01,-6.408416798485525034e-02,4.186620702803447003e+00,-1.167884890951551291e-01,1.999183003044778528e-02,6.712329519025825864e-01,-7.508844374345548245e-02,-7.327103110426405053e-01,8.332856645909676729e-02,4.258547066138853587e+00,5.214635505979009489e-02,8.307725219548252327e-02,7.415894511155060043e-01,-3.123277987945629816e-02,-6.693958720428051512e-01,3.128523529168902861e-02,3.879322744949116331e+00,-1.929682955198032679e-01,6.539015981661050469e-02,9.123306051835551322e-01,6.112636866685280251e-02,-4.042533835529053543e-01,-2.226287908244568500e-02,3.770261713321430452e+00,1.168211000248613046e-01,1.999166750294842365e-02
4.445000000000000284e+00,9.995729356355818052e-01,2.715202987645964211e-02,-1.036770173074982003e-02,3.037166323267649192e-03,3.994182600430780550e+00,-4.383288719354487550e-02,2.488395682846190893e-01,9.177661649084836171e-01,-3.124048138553094933e-01,-6.428810251197782100e-02,8.434172526415705251e-01,1.160298315040353412e-01,-5.205064867003404983e-01,-6.524885784869072225e-02,4.186945871724759627e+00,-1.169357766007555477e-01,1.999180355307884210e-02,6.729994414790368973e-01,-7.502292083502556941e-02,-7.312586225650388183e-01,8.187881314826193913e-02,4.266179110976517919e+00,5.012657579150529841e-02,8.088425740991758706e-02,7.430782700816553898e-01,-3.303286174852239354e-02,-6.676259155842568793e-01,3.192415100578670228e-02,3.887322136120733962e+00,-1.953271653893039750e-01,6.159296405122075685e-02,9.160479123331149998e-01,6.371767573660468142e-02,-3.953031144246667572e-01,-2.305922451049640179e-02,3.770647069623321634e+00,1.167142026513146164e-01,1.999164892953740613e-02
4.450000000000000178e+00,9.995261016142032995e-01,2.852971158466060045e-02,-1.126937174967840120e-02,2.574686228843379217e-03,3.998747995379140718e+00,-4.541303885717581923e-02,2.485180816892558764e-01,9.121464126891913882e-01,-3.189388866872535644e-01,-6.615844359707856448e-02,8.473484576342711350e-01,1.196913787076211572e-01,-5.131009610975452162e-01,-6.634733550539924363e-02,4.187275548447153994e+00,-1.170854640672280289e-01,1.999177387065723122e-02,6.750451446959661039e-01,-7.502803498065026278e-02,-7.295274212593446661e-01,8.046482598026992450e-02,4.273779910434014617e+00,4.803264828512954915e-02,7.857405509818277123e-02,7.448420165559903605e-01,-3.475002145273357185e-02,-6.655442405764577796e-01,3.246028677239952420e-02,3.895302003314139228e+00,-1.977138470653368729e-01,5.770202659866395523e-02,9.196722257049204652e-01,6.640345262621032141e-02,-3.862984962289365831e-01,-2.381282338444474372e-02,3.771032620922815326e+00,1.166041396186921625e-01,1.999163031157455417e-02
4.455000000000000071e+00,9.994779267669074985e-01,2.985167328576203774e-02,-1.217547706253901268e-02,2.123503252644789747e-03,4.003283605193974637e+00,-4.702458662671870487e-02,2.481891084015913074e-01,9.060061286239305955e-01,-3.250606351408951156e-01,-6.745810301496202310e-02,8.512614251473156202e-01,1.234446141308538913e-01,-5.055451640602702801e-01,-6.737581460375946518e-02,4.187609187944364209e+00,-1.172373803871047393e-01,1.999174149633480696e-02,6.773517324017428454e-01,-7.510931542027469987e-02,-7.275281921554744846e-01,7.909456977847929837e-02,4.281345092072012193e+00,4.586333476471744774e-02,7.615608963843489843e-02,7.468717415002030791e-01,-3.641633190325482133e-02,-6.631536406126590233e-01,3.291962122111990324e-02,3.903256254723615370e+00,-2.001395484638691102e-01,5.372750575709679677e-02,9.231993276755553479e-01,6.917840369012405455e-02,-3.772480824248705678e-01,-2.452007644863671634e-02,3.771418014426268339e+00,1.164911229645536617e-01,1.999161188198685102e-02
4.459999999999999964e+00,9.994282574656465634e-01,3.113005823098364405e-02,-1.308608819644610684e-02,1.682839692806451307e-03,4.007786907483161798e+00,-4.866579578145711904e-02,2.478556717432680856e-01,8.993748806221589787e-01,-3.308723625536069135e-01,-6.813094652250011041e-02,8.551471113901816246e-01,1.272851820275226475e-01,-4.978481368425378140e-01,-6.833105413838191922e-02,4.187946295802842833e+00,-1.173913666219113111e-01,1.999170698802107959e-02,6.799076143640138126e-01,-7.526316982943022371e-02,-7.252680038200748358e-01,7.776511963538651484e-02,4.288869782145465770e+00,4.362125513404750687e-02,7.363753279505519389e-02,7.491603051014181780e-01,-3.805214631833565841e-02,-6.604550039613577006e-01,3.331755037995921126e-02,3.911177344801322953e+00,-2.026110122926586266e-01,4.967828755292444387e-02,9.266252529102456670e-01,7.203774043168323371e-02,-3.681606541891717099e-01,-2.517811211194806789e-02,3.771802897247472419e+00,1.163753342668987500e-01,1.999159378682367760e-02
4.464999999999999858e+00,9.993772806969892786e-01,3.236478843927186738e-02,-1.400015731022382671e-02,1.251755272112899282e-03,4.012255550998563791e+00,-5.033541024439003309e-02,2.475210215626943433e-01,8.922897172760236861e-01,-3.364629082592824894e-01,-6.813844294699122894e-02,8.589971932539742783e-01,1.312087323393736071e-01,-4.900183807049887652e-01,-6.921038297069087575e-02,4.188286413742914327e+00,-1.175472735547063163e-01,1.999167102152804576e-02,6.827056349821315484e-01,-7.547748415343916162e-02,-7.227512437055799710e-01,7.646440395078846208e-02,4.296349240236263967e+00,4.131290753363989904e-02,7.102368218805614475e-02,7.516992034022890179e-01,-3.966478371315176887e-02,-6.574512234315215142e-01,3.365859987801859965e-02,3.919057416483269218e+00,-2.051294191184399318e-01,4.556294204725038627e-02,9.299463553656762693e-01,7.497718603269691584e-02,-3.590450463882001175e-01,-2.578473154424603883e-02,3.772186923098558520e+00,1.162569256999285011e-01,1.999157616607133425e-02
4.469999999999999751e+00,9.993254945238759790e-01,3.354680473354235137e-02,-1.491577300245179073e-02,8.292180170178432451e-04,4.016687435275814622e+00,-5.203252033375582036e-02,2.471885271357479874e-01,8.848073003975762685e-01,-3.418902055990319933e-01,-6.746529704306836184e-02,8.628038852849875262e-01,1.352108022789459962e-01,-4.820641891381452493e-01,-7.001151358738426367e-02,4.188629105063050417e+00,-1.177049545016996962e-01,1.999163438719905178e-02,6.857408432453312441e-01,-7.573507126396780698e-02,-7.199807881390228870e-01,7.517552524947927750e-02,4.303778410362041562e+00,3.894735866496849136e-02,6.831892092532597383e-02,7.544785634286226284e-01,-4.125149065951794897e-02,-6.541471743527972338e-01,3.393944801113796261e-02,3.926888355134400488e+00,-2.076913519222247095e-01,4.138982552697528100e-02,9.331594012494929258e-01,7.799289191742385385e-02,-3.499099018449262077e-01,-2.633820914411232755e-02,3.772569761551912482e+00,1.161360264936341646e-01,1.999155917860048759e-02
4.475000000000000533e+00,9.992735617852088748e-01,3.466358116275927020e-02,-1.583076976766964114e-02,4.142301755085650615e-04,4.021080816194452012e+00,-5.375641121331559136e-02,2.468615633331740777e-01,8.770060795870313619e-01,-3.471841175570503646e-01,-6.611847773715046062e-02,8.665598292542321390e-01,1.392866267075604236e-01,-4.739939326984913270e-01,-7.073223952571273954e-02,4.188973943243692766e+00,-1.178643107534402545e-01,1.999159802614238618e-02,6.890091402861645564e-01,-7.601825842217782569e-02,-7.169582448661465657e-01,7.388168993082058766e-02,4.311151026161775590e+00,3.653421396304469548e-02,6.552749932965193369e-02,7.574886854496450939e-01,-4.280474764089695072e-02,-6.505476027582380860e-01,3.415349968418180532e-02,3.934661344926901005e+00,-2.102910789403704128e-01,3.716668503856347672e-02,9.362616725661800920e-01,8.108124291393106753e-02,-3.407633886057566119e-01,-2.683701766279652720e-02,3.772951108573171730e+00,1.160127205123633043e-01,1.999154306052955410e-02
4.480000000000000426e+00,9.992221411062014447e-01,3.570397132848139587e-02,-1.674333059047713665e-02,5.937280933902269734e-06,4.025434402020275471e+00,-5.550646824612249369e-02,2.465434117062620112e-01,8.689826067760756390e-01,-3.523611543731167139e-01,-6.412405151006876636e-02,8.702579723328305317e-01,1.434314366014262931e-01,-4.658162151038734988e-01,-7.137043037493347175e-02,4.189320503966745157e+00,-1.180251612284918400e-01,1.999163087812659556e-02,6.925069113403921062e-01,-7.631225667712365768e-02,-7.136836085197929558e-01,7.256944368535578338e-02,4.318458888282028951e+00,3.408195825603082402e-02,6.265382266534887112e-02,7.607214140508823386e-01,-4.431700084172392196e-02,-6.466550937325256099e-01,3.429465542324542510e-02,3.942366442306227903e+00,-2.129227896460943459e-01,3.290026268912071838e-02,9.392510211215786553e-01,8.423894665522707603e-02,-3.316129329136538462e-01,-2.727969781530191484e-02,3.773330695965476433e+00,1.158871368265106949e-01,1.999157440959201115e-02
4.485000000000000320e+00,9.991717620113711451e-01,3.666100381905738892e-02,-1.765230062251933740e-02,-3.963342063313403905e-04,4.029747424753320040e+00,-5.728215957399898639e-02,2.462371819664166961e-01,8.608457206952833118e-01,-3.574399251341269790e-01,-6.152165104882947877e-02,8.738918236326771449e-01,1.476402357811952559e-01,-4.575395165614107862e-01,-7.192379405438448225e-02,4.189668381623242510e+00,-1.181873443199792373e-01,1.999160339216115440e-02,6.962311687721135511e-01,-7.660641422097715092e-02,-7.101548840657329054e-01,7.122961159522073205e-02,4.325691591073462128e+00,3.159718747931124228e-02,5.970233011976715937e-02,7.641707300493162380e-01,-4.578338173826669577e-02,-6.424690019456058554e-01,3.435926121907090930e-02,3.949992406828559233e+00,-2.155820125223980588e-01,2.859607964745508948e-02,9.421259682222937748e-01,8.746279543543414303e-02,-3.224648564169605436e-01,-2.766470299522228588e-02,3.773708305079513270e+00,1.157593803595107218e-01,1.999155776593428135e-02
4.490000000000000213e+00,9.991227806953492108e-01,3.753225811114158095e-02,-1.855720053595182745e-02,-7.930983168465700331e-04,4.034019675376308456e+00,-5.908307857494729531e-02,2.459457546857306554e-01,8.527096611750201172e-01,-3.624505735518186444e-01,-5.836104666488216297e-02,8.774552064135029417e-01,1.519082560104743074e-01,-4.491724607058431018e-01,-7.239021368355648411e-02,4.190017177227026046e+00,-1.183506915102420093e-01,1.999157736368258748e-02,7.001797572973242900e-01,-7.689376869442518525e-02,-7.063679726466109976e-01,6.985658899592037119e-02,4.332836791834358436e+00,2.908463036761576095e-02,5.667714709111985188e-02,7.678325405293692230e-01,-4.720234620390514890e-02,-6.379854664617996551e-01,3.434636517276770662e-02,3.957526836529006165e+00,-2.182660777064214797e-01,2.425841763720375938e-02,9.448855903242239229e-01,9.074984568014270170e-02,-3.133244635273220724e-01,-2.799048520460026626e-02,3.774083762436404310e+00,1.156295562672542271e-01,1.999154192272496744e-02
4.495000000000000107e+00,9.990753905480965757e-01,3.831899825843513435e-02,-1.945802426036778721e-02,-1.184763909517617822e-03,4.038251469152147166e+00,-6.090930702435119054e-02,2.456736171799709934e-01,8.446428768501820228e-01,-3.677332544352929777e-01,-5.283018613520482076e-02,8.809425110520431312e-01,1.562309494336653615e-01,-4.407233124767443444e-01,-7.276774353999439227e-02,4.190366519445506199e+00,-1.185150642378173802e-01,1.999155330626856825e-02,7.043513021318554834e-01,-7.716980462117235817e-02,-7.023169271367303290e-01,6.844704739512361136e-02,4.339880894250285337e+00,2.654759195801352847e-02,5.358171892346370868e-02,7.717041158041931803e-01,-4.857492078133009844e-02,-6.331979907501431581e-01,3.425695888337756262e-02,3.964956554771026376e+00,-2.209738838967451047e-01,1.989035883583331957e-02,9.475295557964579229e-01,9.409739082200950511e-02,-3.041957403285059924e-01,-2.825550386472220829e-02,3.774456950829847557e+00,1.154977502344154278e-01,1.999152721152153145e-02
4.500000000000000000e+00,9.990405715480114024e-01,3.882947671332066114e-02,-2.018964980584011040e-02,-1.608160411764019554e-03,4.042403759418321307e+00,-6.273426550958371983e-02,2.454975252596182933e-01,8.236601806526703262e-01,-3.630184794198230147e-01,-2.557218351730593253e-02,8.843003028512520514e-01,1.605336412911035071e-01,-4.322995008620673096e-01,-7.320564148623208423e-02,4.190712952962544868e+00,-1.186801909027607738e-01,1.999149375309498822e-02,7.087010024157180954e-01,-7.737535611715175288e-02,-6.980495149755790996e-01,6.695385039756365786e-02,4.346784800163512763e+00,2.402314318845194530e-02,5.039613951734298741e-02,7.688160367192834466e-01,-4.793378421755001978e-02,-6.367953432930274493e-01,3.340575959552730123e-02,3.972151960107464408e+00,-2.222249517719034062e-01,1.992834307518204576e-02,9.500996682121177761e-01,9.732238534263942809e-02,-2.950015632340158844e-01,-2.851405730388986703e-02,3.774831634589197904e+00,1.153706396755656560e-01,1.999151380574396009e-02
4.504999999999999893e+00,9.990306811968480138e-01,3.888690362048544125e-02,-2.051414047548158134e-02,-2.162589818958626960e-03,4.046570898939419791e+00,-6.447917334654774957e-02,2.454476156091825179e-01,8.398652734816230980e-01,-3.399988555710442006e-01,-2.015196068959263127e-03,8.876074050018943895e-01,1.646523552299718474e-01,-4.238129725165553641e-01,-7.365636991942847711e-02,4.191061016654844984e+00,-1.188392681347541363e-01,1.999156357353728403e-02,7.147139509329996088e-01,-7.809039596183758869e-02,-6.919402683904205542e-01,6.560886662683607096e-02,4.353284121986139787e+00,2.117259131595691443e-02,4.631920893179577309e-02,7.675595443369181980e-01,-4.617606439910097726e-02,-6.385363358426411340e-01,3.148753376443463869e-02,3.976502556530582932e+00,-2.227058695329331428e-01,1.995185096958997442e-02,9.526527485299971509e-01,1.002388793981830450e-01,-2.856205465192431792e-01,-2.873693061701801735e-02,3.775213164543059552e+00,1.152557813979988161e-01,1.999153086583183025e-02
4.509999999999999787e+00,9.990221929202988127e-01,3.891251264025768347e-02,-2.082449741915629038e-02,-2.610501863364683012e-03,4.050811455841749620e+00,-6.611306917887369017e-02,2.454967582868770870e-01,8.537636259358891699e-01,-3.180280541736062450e-01,1.770041448555136065e-02,8.910631872254394237e-01,1.685138431450782792e-01,-4.149424397187562175e-01,-7.370381781403011201e-02,4.191422623259189351e+00,-1.189827158507384963e-01,1.999157789138136798e-02,7.255011018637249620e-01,-7.995816112308348766e-02,-6.805164549577606969e-01,6.443755268520146018e-02,4.359285215691148352e+00,1.749906006905329811e-02,3.959741111730716301e-02,7.688240890861179899e-01,-4.408169237285503722e-02,-6.372718251596918293e-01,2.917096666346507411e-02,3.976575237560980636e+00,-2.228290923609504981e-01,1.997272346237658619e-02,9.551609080523069117e-01,1.030582253714540791e-01,-2.760807889074271548e-01,-2.874091001050008837e-02,3.775599222972252811e+00,1.151465700807218356e-01,1.999155466061652842e-02
4.514999999999999680e+00,9.990098446493920203e-01,3.900310757949556478e-02,-2.119666530490193004e-02,-2.964670756060529700e-03,4.055122705799654170e+00,-6.763791267980412414e-02,2.456429551561894464e-01,8.680584333029117694e-01,-2.963206221784925321e-01,3.689729786766467873e-02,8.946412512449714027e-01,1.721214446059781966e-01,-4.057186184530438555e-01,-7.337330930342747526e-02,4.191796361151528316e+00,-1.191112494933608684e-01,1.999159639154641371e-02,7.407792351371332851e-01,-8.294216119474942528e-02,-6.635962441344900320e-01,6.329887405464963701e-02,4.364631902906921823e+00,1.297191118587405143e-02,3.025435657667296246e-02,7.704403917172497618e-01,-4.208203820373902088e-02,-6.355479015022873490e-01,2.701054918413519496e-02,3.976671214438140201e+00,-2.229454978726111980e-01,1.998660664230509157e-02,9.576160564325639779e-01,1.057672131040317542e-01,-2.664022238562893663e-01,-2.854190286533778501e-02,3.775989110617303801e+00,1.150432354978670607e-01,1.999157776392461450e-02
4.520000000000000462e+00,9.989939062752437593e-01,3.915183512666976090e-02,-2.163001579857910112e-02,-3.232869885514729445e-03,4.059505184293810132e+00,-6.905696343663909886e-02,2.458677375955885813e-01,8.823081325261769026e-01,-2.766062766623597069e-01,4.026016876482302331e-02,8.983221093606426066e-01,1.754737968566938422e-01,-3.961605076690214444e-01,-7.268553235661574796e-02,4.192181360626125119e+00,-1.192253486775816801e-01,1.999161917733523891e-02,7.599947648740472683e-01,-8.695426136249756466e-02,-6.410925670177305413e-01,6.202607765739064083e-02,4.369276081202368545e+00,7.578575364582947754e-03,1.838070343010985916e-02,7.724077408625106278e-01,-4.017970364132423394e-02,-6.333613951052206037e-01,2.500432885195419397e-02,3.976790529363476878e+00,-2.230550835739704418e-01,1.999191435464975006e-02,9.600154499857500578e-01,1.083592356718689198e-01,-2.565856923093640107e-01,-2.814949973606305222e-02,3.776382859690762928e+00,1.149458311410740396e-01,1.999160995123552831e-02
