# timestamps,wx,wy,wz,ax,ay,az,FR_contact,FL_contact,RR_contact,RL_contact,FL_hip_fixed,FL_hip_joint,FL_lower_joint,FL_toe_fixed,FL_upper_joint,FR_hip_fixed,FR_hip_joint,FR_lower_joint,FR_toe_fixed,FR_upper_joint,RL_hip_fixed,RL_hip_joint,RL_lower_joint,RL_toe_fixed,RL_upper_joint,RR_hip_fixed,RR_hip_joint,RR_lower_joint,RR_toe_fixed,RR_upper_joint,imu_joint
4.344999999999999751e+00,6.113402843475341797e-01,5.284003019332885742e-01,-2.863290011882781982e-01,2.783066441394130286e-01,-1.999264520592677563e+00,1.562209984014859643e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.590017133520473913e-01,-2.382648712434221494e+00,0.000000000000000000e+00,1.413268715334657477e+00,0.000000000000000000e+00,1.588453585526699297e-01,-1.788884070398508719e+00,0.000000000000000000e+00,4.873237079972674857e-01,0.000000000000000000e+00,8.019045533750583654e-02,-1.888953388660871591e+00,0.000000000000000000e+00,7.160416468983175076e-01,0.000000000000000000e+00,-4.220152780862987396e-02,-2.217428372593359232e+00,0.000000000000000000e+00,1.501541244840977063e+00,0.000000000000000000e+00
4.350000000000000533e+00,6.492936015129089355e-01,6.693850159645080566e-01,-2.728486061096191406e-01,8.764381928009609690e-02,-2.050337884497558161e+00,1.480419003248457877e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.452826121983788576e-01,-2.430747674405798087e+00,0.000000000000000000e+00,1.351370348952161127e+00,0.000000000000000000e+00,1.611382447100743187e-01,-1.805834549586031512e+00,0.000000000000000000e+00,5.064252497992818292e-01,0.000000000000000000e+00,7.925519383497360570e-02,-1.890374418576034055e+00,0.000000000000000000e+00,7.324404418861157895e-01,0.000000000000000000e+00,-3.871456655806426034e-02,-2.280114976249798531e+00,0.000000000000000000e+00,1.464964601196560690e+00,0.000000000000000000e+00
4.355000000000000426e+00,6.492967009544372559e-01,7.558629512786865234e-01,-2.595832943916320801e-01,-1.334693856298071468e-01,-2.233421206163415995e+00,1.333006367257778813e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.310736580869114154e-01,-2.463046672584397356e+00,0.000000000000000000e+00,1.276215975801794356e+00,0.000000000000000000e+00,1.633840125376467556e-01,-1.822245014383292006e+00,0.000000000000000000e+00,5.248587748693365196e-01,0.000000000000000000e+00,7.823727434147392801e-02,-1.889554381095151614e+00,0.000000000000000000e+00,7.472128397682836765e-01,0.000000000000000000e+00,-3.581496226910843572e-02,-2.327904057609246902e+00,0.000000000000000000e+00,1.411516577609341683e+00,0.000000000000000000e+00
4.360000000000000320e+00,6.103613376617431641e-01,7.824671864509582520e-01,-2.515521347522735596e-01,-2.304860832796050973e-01,-2.401006939313886868e+00,1.168973294322595002e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.171919010500428016e-01,-2.479953072028644456e+00,0.000000000000000000e+00,1.194217747860678136e+00,0.000000000000000000e+00,1.657519608922204679e-01,-1.837951973538493045e+00,0.000000000000000000e+00,5.428561530213833475e-01,0.000000000000000000e+00,7.736436950350537856e-02,-1.887071261721467996e+00,0.000000000000000000e+00,7.608006680024608226e-01,0.000000000000000000e+00,-3.389887943934159764e-02,-2.360150488348765396e+00,0.000000000000000000e+00,1.345056003653818388e+00,0.000000000000000000e+00
4.365000000000000213e+00,5.667768120765686035e-01,7.527874112129211426e-01,-2.493070662021636963e-01,-1.457663216864056588e-01,-2.449260016444206212e+00,1.025649242129701122e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.039562334860353987e-01,-2.483120754142129627e+00,0.000000000000000000e+00,1.111041266555647056e+00,0.000000000000000000e+00,1.684039176281213190e-01,-1.852851434747330828e+00,0.000000000000000000e+00,5.606793989018186153e-01,0.000000000000000000e+00,7.681740840216702559e-02,-1.883568371675019115e+00,0.000000000000000000e+00,7.737334384460341496e-01,0.000000000000000000e+00,-3.312470493339383926e-02,-2.377523570221317772e+00,0.000000000000000000e+00,1.270698586034373578e+00,0.000000000000000000e+00
4.370000000000000107e+00,5.449916720390319824e-01,6.787307262420654297e-01,-2.505269646644592285e-01,9.630989048381032036e-02,-2.386735286744213536e+00,9.169859851330681266e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.916809905499806455e-01,-2.474939325974455873e+00,0.000000000000000000e+00,1.030775178624566468e+00,0.000000000000000000e+00,1.713477390430004355e-01,-1.866911082842338310e+00,0.000000000000000000e+00,5.785952470219041244e-01,0.000000000000000000e+00,7.660728303577138409e-02,-1.879604761181842942e+00,0.000000000000000000e+00,7.865170163470731612e-01,0.000000000000000000e+00,-3.357798860003938235e-02,-2.381718458660647464e+00,0.000000000000000000e+00,1.193479780362014964e+00,0.000000000000000000e+00
4.375000000000000000e+00,5.570678710937500000e-01,5.739060640335083008e-01,-2.523751556873321533e-01,4.376299547108938870e-01,-2.258059009812724671e+00,8.399368663623228315e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.807560275622785206e-01,-2.458051631517215618e+00,0.000000000000000000e+00,9.559445563584103578e-01,0.000000000000000000e+00,1.744624612305494815e-01,-1.880153589837552097e+00,0.000000000000000000e+00,5.968427574142541880e-01,0.000000000000000000e+00,7.661922808061803758e-02,-1.875589894031576055e+00,0.000000000000000000e+00,7.995602136454392772e-01,0.000000000000000000e+00,-3.529303523944497117e-02,-2.375039589887919966e+00,0.000000000000000000e+00,1.117471414016759423e+00,0.000000000000000000e+00
4.379999999999999893e+00,6.031401753425598145e-01,4.499105513095855713e-01,-2.528780102729797363e-01,8.135490936222976588e-01,-2.111318967473945207e+00,7.867809789687138178e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.715964244258307070e-01,-2.435091033775841129e+00,0.000000000000000000e+00,8.879459734446397690e-01,0.000000000000000000e+00,1.775662157500548233e-01,-1.892633481185075794e+00,0.000000000000000000e+00,6.156188735123375722e-01,0.000000000000000000e+00,7.668666590591860510e-02,-1.871790421123465498e+00,0.000000000000000000e+00,8.131607115694099441e-01,0.000000000000000000e+00,-3.830130021612937474e-02,-2.360009587060383218e+00,0.000000000000000000e+00,1.045540911019363195e+00,0.000000000000000000e+00
4.384999999999999787e+00,6.743894219398498535e-01,3.158878386020660400e-01,-2.509578764438629150e-01,1.173772300061664442e+00,-1.976833130129268978e+00,7.509436376389603041e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.645486199223409662e-01,-2.408555069069637788e+00,0.000000000000000000e+00,8.274707352754960832e-01,0.000000000000000000e+00,1.804811422027688961e-01,-1.904416839457707455e+00,0.000000000000000000e+00,6.350751827719919307e-01,0.000000000000000000e+00,7.665342409557777958e-02,-1.868365595972847570e+00,0.000000000000000000e+00,8.275209848351910980e-01,0.000000000000000000e+00,-4.263539770807937834e-02,-2.339135304938300575e+00,0.000000000000000000e+00,9.795104011769250052e-01,0.000000000000000000e+00
4.389999999999999680e+00,7.612927556037902832e-01,1.779310554265975952e-01,-2.460560351610183716e-01,1.490578030167238222e+00,-1.863224997403813088e+00,7.272173668637461397e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.598394750812498821e-01,-2.380750665381084374e+00,0.000000000000000000e+00,7.747955100199349632e-01,0.000000000000000000e+00,1.830732054656377672e-01,-1.915565319335309491e+00,0.000000000000000000e+00,6.553194562120630007e-01,0.000000000000000000e+00,7.641001612481967964e-02,-1.865400407953462736e+00,0.000000000000000000e+00,8.427692493457989986e-01,0.000000000000000000e+00,-4.829768532683861859e-02,-2.314794918077935915e+00,0.000000000000000000e+00,9.204416535974127012e-01,0.000000000000000000e+00
4.395000000000000462e+00,8.561614751815795898e-01,3.981555253267288208e-02,-2.379656583070755005e-01,1.750475652097448931e+00,-1.769509089574410554e+00,7.122390200344084654e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.576006299327616156e-01,-2.353770699619835316e+00,0.000000000000000000e+00,7.299754195540164581e-01,0.000000000000000000e+00,1.852562160740556518e-01,-1.926128701398340359e+00,0.000000000000000000e+00,6.764233929123736333e-01,0.000000000000000000e+00,7.589536716264159988e-02,-1.862931231470351223e+00,0.000000000000000000e+00,8.589810117788924115e-01,0.000000000000000000e+00,-5.526252244166345029e-02,-2.289177865434480541e+00,0.000000000000000000e+00,8.689126283245471871e-01,0.000000000000000000e+00
4.400000000000000355e+00,9.538596272468566895e-01,-9.627053886651992798e-02,-2.267001718282699585e-01,1.948773413106566599e+00,-1.690465511199509718e+00,7.041073634970227424e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.579050601889806837e-01,-2.329468365099044647e+00,0.000000000000000000e+00,6.929569853068161533e-01,0.000000000000000000e+00,1.869832470308104011e-01,-1.936142433347864733e+00,0.000000000000000000e+00,6.984300244817481795e-01,0.000000000000000000e+00,7.508651742897480552e-02,-1.860962400862680166e+00,0.000000000000000000e+00,8.761950496980142056e-01,0.000000000000000000e+00,-6.348992665458992601e-02,-2.264243313352127362e+00,0.000000000000000000e+00,8.252191536658105564e-01,0.000000000000000000e+00
4.405000000000000249e+00,1.051556706428527832e+00,-2.291626781225204468e-01,-2.123791724443435669e-01,1.483349740471587186e+00,-1.783820857065560705e+00,7.420808354447676614e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.608023875974357364e-01,-2.309429994695975541e+00,0.000000000000000000e+00,6.636402928436911930e-01,0.000000000000000000e+00,1.882344581999204625e-01,-1.945627605303774432e+00,0.000000000000000000e+00,7.213595651995118319e-01,0.000000000000000000e+00,7.398542385769808771e-02,-1.859475991494105029e+00,0.000000000000000000e+00,8.944239942475742389e-01,0.000000000000000000e+00,-7.294120554253380462e-02,-2.241684245867907155e+00,0.000000000000000000e+00,7.895058191346718823e-01,0.000000000000000000e+00
4.410000000000000142e+00,1.018273115158081055e+00,-2.991822063922882080e-01,-2.156585454940795898e-01,6.644621154646926930e-01,-1.903422625958568482e+00,8.084445823098601380e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.650901758072492509e-01,-2.292218342353999017e+00,0.000000000000000000e+00,6.406544922637993356e-01,0.000000000000000000e+00,1.892819599866043534e-01,-1.954572607098140180e+00,0.000000000000000000e+00,7.450275979407530169e-01,0.000000000000000000e+00,7.280074496593891276e-02,-1.858329550106104788e+00,0.000000000000000000e+00,9.134803818388562702e-01,0.000000000000000000e+00,-8.366682772002789759e-02,-2.220297035020266208e+00,0.000000000000000000e+00,7.602574106147949040e-01,0.000000000000000000e+00
4.415000000000000036e+00,9.360616803169250488e-01,-3.372462689876556396e-01,-2.122803032398223877e-01,2.065898427380136460e-01,-1.812837943829591625e+00,8.533419615311158779e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.686929611208893065e-01,-2.274988227137778374e+00,0.000000000000000000e+00,6.212451450707570100e-01,0.000000000000000000e+00,1.907396452661150044e-01,-1.962956396063356257e+00,0.000000000000000000e+00,7.690358676527975224e-01,0.000000000000000000e+00,7.204511289671211571e-02,-1.857252810414682376e+00,0.000000000000000000e+00,9.329250020058375004e-01,0.000000000000000000e+00,-9.485736713154580002e-02,-2.198078688893672084e+00,0.000000000000000000e+00,7.345423799336509019e-01,0.000000000000000000e+00
4.419999999999999929e+00,8.452001214027404785e-01,-3.565952181816101074e-01,-2.056877315044403076e-01,-1.149522903460547668e-01,-1.640524216107094091e+00,8.839850199557051980e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.714018197556514189e-01,-2.257369956762859786e+00,0.000000000000000000e+00,6.037888156466032497e-01,0.000000000000000000e+00,1.927971670539106452e-01,-1.970768069743255024e+00,0.000000000000000000e+00,7.931714894319900067e-01,0.000000000000000000e+00,7.193274071004331083e-02,-1.856036147473989040e+00,0.000000000000000000e+00,9.524449738165284840e-01,0.000000000000000000e+00,-1.054943159103587380e-01,-2.175265512614679597e+00,0.000000000000000000e+00,7.111230474811062185e-01,0.000000000000000000e+00
4.424999999999999822e+00,7.606237530708312988e-01,-3.657692968845367432e-01,-1.992314457893371582e-01,-3.481365639657940658e-01,-1.462911345091863824e+00,9.030537674033713103e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.733844182182221250e-01,-2.239223654918260920e+00,0.000000000000000000e+00,5.874468877981411374e-01,0.000000000000000000e+00,1.954676769206562803e-01,-1.978014114893221764e+00,0.000000000000000000e+00,8.173031009296801708e-01,0.000000000000000000e+00,7.248474548901664982e-02,-1.854533364527090278e+00,0.000000000000000000e+00,9.718359767349973311e-01,0.000000000000000000e+00,-1.152091787786810317e-01,-2.151742130967979616e+00,0.000000000000000000e+00,6.891085656174202878e-01,0.000000000000000000e+00
4.429999999999999716e+00,6.873638033866882324e-01,-3.698454201221466064e-01,-1.931140869855880737e-01,-5.247478412384272151e-01,-1.293838235765016664e+00,9.163170425074131487e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.748135106307281750e-01,-2.220468438970664149e+00,0.000000000000000000e+00,5.718063425742584416e-01,0.000000000000000000e+00,1.987052961029038278e-01,-1.984706179257290204e+00,0.000000000000000000e+00,8.413483524215954468e-01,0.000000000000000000e+00,7.364818373162664022e-02,-1.852659063157441777e+00,0.000000000000000000e+00,9.909763412538213911e-01,0.000000000000000000e+00,-1.239672922400247429e-01,-2.127430466380442642e+00,0.000000000000000000e+00,6.678975642811569857e-01,0.000000000000000000e+00
4.435000000000000497e+00,6.269042491912841797e-01,-3.715668618679046631e-01,-1.872337758541107178e-01,-6.650347745971020297e-01,-1.132905116607245466e+00,9.269053934967784514e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.758464230280088247e-01,-2.201063263949406323e+00,0.000000000000000000e+00,5.566300062032244478e-01,0.000000000000000000e+00,2.024420119376466320e-01,-1.990854385886011935e+00,0.000000000000000000e+00,8.652537921025891254e-01,0.000000000000000000e+00,7.534919598559072784e-02,-1.850361837707645840e+00,0.000000000000000000e+00,1.009789026201277196e+00,0.000000000000000000e+00,-1.318397435131982431e-01,-2.102361389947119186e+00,0.000000000000000000e+00,6.471493922846794922e-01,0.000000000000000000e+00
4.440000000000000391e+00,5.799184441566467285e-01,-3.725488185882568359e-01,-1.816528737545013428e-01,-7.804829809870078572e-01,-9.803903731520100528e-01,9.365446609751195695e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.766275213132142197e-01,-2.181002357493791344e+00,0.000000000000000000e+00,5.417757943475397520e-01,0.000000000000000000e+00,2.066023082516807441e-01,-1.996466213590047056e+00,0.000000000000000000e+00,8.889816320806251948e-01,0.000000000000000000e+00,7.750820513289903568e-02,-1.847609575170056084e+00,0.000000000000000000e+00,1.028221942916849541e+00,0.000000000000000000e+00,-1.389519335182347881e-01,-2.076576453327107163e+00,0.000000000000000000e+00,6.266832179973951256e-01,0.000000000000000000e+00
4.445000000000000284e+00,5.460103154182434082e-01,-3.736974895000457764e-01,-1.763905584812164307e-01,-8.788989637926637455e-01,-8.396941930035441981e-01,9.464591072786896930e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.772888680631332425e-01,-2.160305413968282906e+00,0.000000000000000000e+00,5.271666210533039187e-01,0.000000000000000000e+00,2.111086811937894214e-01,-2.001546869081186397e+00,0.000000000000000000e+00,9.125030329980813315e-01,0.000000000000000000e+00,8.004425284495296500e-02,-1.844381630071384004e+00,0.000000000000000000e+00,1.046238360433393355e+00,0.000000000000000000e+00,-1.454650909181848528e-01,-2.050097623979510786e+00,0.000000000000000000e+00,6.064092545220768349e-01,0.000000000000000000e+00
4.450000000000000178e+00,5.226674675941467285e-01,-3.752701878547668457e-01,-1.714428514242172241e-01,-9.661358877613879237e-01,-7.158385866213248239e-01,9.573708125255572909e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.779428304210027623e-01,-2.139002978893122631e+00,0.000000000000000000e+00,5.127657511854285532e-01,0.000000000000000000e+00,2.158889785032394315e-01,-2.006098369774279355e+00,0.000000000000000000e+00,9.357930349706513606e-01,0.000000000000000000e+00,8.288237617302039728e-02,-1.840664003472666232e+00,0.000000000000000000e+00,1.063810257128751324e+00,0.000000000000000000e+00,-1.515459471430732896e-01,-2.022933942379907979e+00,0.000000000000000000e+00,5.862900042740021300e-01,0.000000000000000000e+00
4.455000000000000071e+00,5.053960084915161133e-01,-3.770198225975036621e-01,-1.668306142091751099e-01,-1.045784949989571055e+00,-6.117437229722613168e-01,9.694960503783963901e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.786641734735550435e-01,-2.117122944381451877e+00,0.000000000000000000e+00,4.985560483025234246e-01,0.000000000000000000e+00,2.208873436624786413e-01,-2.010118019869497452e+00,0.000000000000000000e+00,9.588257093644309004e-01,0.000000000000000000e+00,8.596466362558781438e-02,-1.836446724165857969e+00,0.000000000000000000e+00,1.080913441960221766e+00,0.000000000000000000e+00,-1.573319729161518077e-01,-1.995089751781956355e+00,0.000000000000000000e+00,5.663134346039370159e-01,0.000000000000000000e+00
4.459999999999999964e+00,4.891801774501800537e-01,-3.784715235233306885e-01,-1.625848412513732910e-01,-1.118226666512361911e+00,-5.265194271926624259e-01,9.826482881376842116e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.794756477261349792e-01,-2.094682671185458922e+00,0.000000000000000000e+00,4.845252855426062100e-01,0.000000000000000000e+00,2.260724900093156187e-01,-2.013597599540598804e+00,0.000000000000000000e+00,9.815707014080184978e-01,0.000000000000000000e+00,8.925849716453645999e-02,-1.831722617891293092e+00,0.000000000000000000e+00,1.097524610286666480e+00,0.000000000000000000e+00,-1.629071396919249126e-01,-1.966570593848082416e+00,0.000000000000000000e+00,5.464752270748097773e-01,0.000000000000000000e+00
4.464999999999999858e+00,4.699113368988037109e-01,-3.792087733745574951e-01,-1.587137728929519653e-01,-1.180765573315846195e+00,-4.559461783960761516e-01,9.963960733761982880e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.803490577679762508e-01,-2.071688803800112222e+00,0.000000000000000000e+00,4.706594751370786200e-01,0.000000000000000000e+00,2.314382703707513200e-01,-2.016523942317296036e+00,0.000000000000000000e+00,1.003992300148754513e+00,0.000000000000000000e+00,9.275718846461845912e-02,-1.826486630637255582e+00,0.000000000000000000e+00,1.113620301221714071e+00,0.000000000000000000e+00,-1.682966855026720443e-01,-1.937387999201393374e+00,0.000000000000000000e+00,5.267711104057336557e-01,0.000000000000000000e+00
4.469999999999999751e+00,4.456624686717987061e-01,-3.790649771690368652e-01,-1.551888883113861084e-01,-1.229356624123528086e+00,-3.946036262359027824e-01,1.010239494888373635e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.812213938579157801e-01,-2.048143551290818820e+00,0.000000000000000000e+00,4.569446798146522548e-01,0.000000000000000000e+00,2.369968265919099593e-01,-2.018880694759740191e+00,0.000000000000000000e+00,1.026050983129254357e+00,0.000000000000000000e+00,9.647325610963257414e-02,-1.820735289169491899e+00,0.000000000000000000e+00,1.129177404267837526e+00,0.000000000000000000e+00,-1.734798813487971325e-01,-1.907561205601334464e+00,0.000000000000000000e+00,5.071972740601110585e-01,0.000000000000000000e+00
4.475000000000000533e+00,4.166615307331085205e-01,-3.781369626522064209e-01,-1.519522666931152344e-01,-1.260156703683511958e+00,-3.389119404583331163e-01,1.023723711242824130e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.820196085679553266e-01,-2.024052539790409000e+00,0.000000000000000000e+00,4.433733066271792755e-01,0.000000000000000000e+00,2.427669258315112988e-01,-2.020651215651421584e+00,0.000000000000000000e+00,1.047706710045711143e+00,0.000000000000000000e+00,1.004268305175499837e-01,-1.814466345967838734e+00,0.000000000000000000e+00,1.144174560334442647e+00,0.000000000000000000e+00,-1.784146825958651261e-01,-1.877114764187348461e+00,0.000000000000000000e+00,4.877540893804042654e-01,0.000000000000000000e+00
4.480000000000000426e+00,3.844546675682067871e-01,-3.766728639602661133e-01,-1.489411592483520508e-01,-1.270281556080273599e+00,-2.882502362088510961e-01,1.036499235763342952e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.826809341616061677e-01,-1.999429737099857940e+00,0.000000000000000000e+00,4.299498755149198104e-01,0.000000000000000000e+00,2.487643178631304131e-01,-2.021819202668463156e+00,0.000000000000000000e+00,1.068921157420148482e+00,0.000000000000000000e+00,1.046358173806513497e-01,-1.807676681568560539e+00,0.000000000000000000e+00,1.158592343123920232e+00,0.000000000000000000e+00,-1.830603826465290740e-01,-1.846075488942171994e+00,0.000000000000000000e+00,4.684495121434014697e-01,0.000000000000000000e+00
4.485000000000000320e+00,3.509126007556915283e-01,-3.749705553054809570e-01,-1.461051851511001587e-01,-1.258096268001263951e+00,-2.443531390038323758e-01,1.048326163260258959e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.831626765525707690e-01,-1.974298821359840250e+00,0.000000000000000000e+00,4.166936225960482520e-01,0.000000000000000000e+00,2.549960783352855365e-01,-2.022372232030601236e+00,0.000000000000000000e+00,1.089660854536021795e+00,0.000000000000000000e+00,1.091100055709608857e-01,-1.800363988433450357e+00,0.000000000000000000e+00,1.172415262006950565e+00,0.000000000000000000e+00,-1.873909779515789964e-01,-1.814470105395726396e+00,0.000000000000000000e+00,4.493002755990893604e-01,0.000000000000000000e+00
4.490000000000000213e+00,3.176170885562896729e-01,-3.732384443283081055e-01,-1.434172689914703369e-01,-1.220734580064193775e+00,-2.255063443480286589e-01,1.077905244097937043e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.834422360563116361e-01,-1.948691462433899568e+00,0.000000000000000000e+00,4.036374238323086616e-01,0.000000000000000000e+00,2.614604844631834291e-01,-2.022300724236697711e+00,0.000000000000000000e+00,1.109897227979691703e+00,0.000000000000000000e+00,1.138504877789268122e-01,-1.792525093402896452e+00,0.000000000000000000e+00,1.185630959039322363e+00,0.000000000000000000e+00,-1.913983534741073578e-01,-1.782324101909374736e+00,0.000000000000000000e+00,4.303310053195981144e-01,0.000000000000000000e+00
4.495000000000000107e+00,2.554821074008941650e-01,-3.519178032875061035e-01,-1.289336532354354858e-01,-2.394812730156226088e+00,9.436133094812217958e-01,1.315809101759194633e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.835118411729156684e-01,-1.922643860126930226e+00,0.000000000000000000e+00,3.908235992009863602e-01,0.000000000000000000e+00,2.681489300529279474e-01,-2.021598166184986223e+00,0.000000000000000000e+00,1.129606610052289906e+00,0.000000000000000000e+00,1.188514369682752286e-01,-1.784156174211442014e+00,0.000000000000000000e+00,1.198230050629832677e+00,0.000000000000000000e+00,-1.950888273323238831e-01,-1.749661042453363624e+00,0.000000000000000000e+00,4.115716037963259577e-01,0.000000000000000000e+00
4.500000000000000000e+00,4.216729104518890381e-02,-1.502879709005355835e-01,-2.369137555360794067e-01,1.082430328123758778e-01,3.920591970460571840e+00,1.463879122244705577e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.828844120502634896e-01,-1.896327091668694065e+00,0.000000000000000000e+00,3.779768955070457737e-01,0.000000000000000000e+00,2.754313476773824210e-01,-2.020288901589786246e+00,0.000000000000000000e+00,1.148346820756322995e+00,0.000000000000000000e+00,1.243193646017274751e-01,-1.774876722708941701e+00,0.000000000000000000e+00,1.209610351680241447e+00,0.000000000000000000e+00,-1.948317972461581782e-01,-1.738970590289301343e+00,0.000000000000000000e+00,3.971570007461198148e-01,0.000000000000000000e+00
4.504999999999999893e+00,2.322176471352577209e-03,-1.266950219869613647e-01,-1.817656308412551880e-01,3.558251773971657705e+00,5.593295489897096573e+00,1.360953938801938001e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.819098383036452993e-01,-1.868566013682347648e+00,0.000000000000000000e+00,3.657783835442417475e-01,0.000000000000000000e+00,2.834673146390713216e-01,-2.018312084839137821e+00,0.000000000000000000e+00,1.165523857037838784e+00,0.000000000000000000e+00,1.300326429030974618e-01,-1.764113577630910035e+00,0.000000000000000000e+00,1.219051472152879567e+00,0.000000000000000000e+00,-1.906416437855718848e-01,-1.738177067795468433e+00,0.000000000000000000e+00,3.907872971657477268e-01,0.000000000000000000e+00
4.509999999999999787e+00,2.942893654108047485e-02,-1.498543620109558105e-01,-1.431535333395004272e-01,3.354273106008275107e+00,5.431419638740265121e+00,1.319087528997146208e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.829139343445108423e-01,-1.829038746283679018e+00,0.000000000000000000e+00,3.554614704832365080e-01,0.000000000000000000e+00,2.907957821411453203e-01,-2.015113741174774376e+00,0.000000000000000000e+00,1.182259420780697790e+00,0.000000000000000000e+00,1.354967036881669085e-01,-1.752438226846979363e+00,0.000000000000000000e+00,1.227856357665146669e+00,0.000000000000000000e+00,-1.844567187519064455e-01,-1.754900152461090101e+00,0.000000000000000000e+00,4.109244274005681152e-01,0.000000000000000000e+00
4.514999999999999680e+00,5.342734232544898987e-02,-1.724874377250671387e-01,-1.077990010380744934e-01,3.328670432813457314e+00,5.083496525411254297e+00,1.157459737269203082e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.859980620050653344e-01,-1.776509824387104475e+00,0.000000000000000000e+00,3.465606475897847760e-01,0.000000000000000000e+00,2.972414841401605501e-01,-2.010659272464261793e+00,0.000000000000000000e+00,1.198631759586396228e+00,0.000000000000000000e+00,1.405232773304579130e-01,-1.740035578184543352e+00,0.000000000000000000e+00,1.236298922486529950e+00,0.000000000000000000e+00,-1.787674130948385953e-01,-1.771678912530866290e+00,0.000000000000000000e+00,4.328941519123479797e-01,0.000000000000000000e+00
